person_id,age,age_std,high_contact,quarantine,day,zombies,zombie_prevalence,infection_probability_true,became_exposed
769,60,1.2230828150557298,1,1,21,50,0.0333333333333333,0.0220729197459862,0
770,21,-1.315063502104972,1,0,21,50,0.0333333333333333,0.0342450251703063,0
771,38,-0.2086920305221019,1,1,21,50,0.0333333333333333,0.0186210797122449,0
773,46,0.3119533678698369,0,0,21,50,0.0333333333333333,0.0188526610745921,0
775,75,2.199292937040615,0,0,21,50,0.0333333333333333,0.0235876820285469,0
776,49,0.507195392266814,0,0,21,50,0.0333333333333333,0.0192952364885811,0
777,69,1.808808888246661,0,0,21,50,0.0333333333333333,0.0225201570346352,0
778,49,0.507195392266814,0,0,21,50,0.0333333333333333,0.0192952364885811,0
780,34,-0.4690147297180713,0,0,21,50,0.0333333333333333,0.017180699685151,0
781,51,0.6373567418647987,1,1,21,50,0.0333333333333333,0.0205902802809828,0
782,28,-0.8594987785120255,1,1,21,50,0.0333333333333333,0.0172342962750087,0
789,39,-0.1436113557231096,0,0,21,50,0.0333333333333333,0.0178587041426305,0
790,42,0.0516306686738674,1,1,21,50,0.0333333333333333,0.019206249187172,0
792,37,-0.2737727053210943,0,0,21,50,0.0333333333333333,0.0175843776819802,0
793,48,0.4421147174678216,1,1,21,50,0.0333333333333333,0.0201183061657411,0
794,40,-0.0785306809241172,1,1,21,50,0.0333333333333333,0.0189114231281594,0
795,36,-0.3388533801200866,0,0,21,50,0.0333333333333333,0.017448784624709,0
796,38,-0.2086920305221019,0,1,21,50,0.0333333333333333,0.0084103062548475,0
799,48,0.4421147174678216,0,1,21,50,0.0333333333333333,0.0090903388368459,0
800,56,0.9627601158597604,0,1,21,50,0.0333333333333333,0.0096735535554469,0
801,56,0.9627601158597604,0,0,21,50,0.0333333333333333,0.0203683138598428,0
804,23,-1.1849021525069874,0,0,21,50,0.0333333333333333,0.0157776041993313,0
805,82,2.654857660633562,0,1,21,50,0.0333333333333333,0.0118384791297099,0
807,37,-0.2737727053210943,1,1,21,50,0.0333333333333333,0.0184775680722762,0
809,23,-1.1849021525069874,0,0,21,50,0.0333333333333333,0.0157776041993313,0
810,53,0.7675180914627834,0,0,21,50,0.0333333333333333,0.0199013758388033,0
812,43,0.1167113434728598,1,1,21,50,0.0333333333333333,0.0193553643579624,0
813,38,-0.2086920305221019,1,1,21,50,0.0333333333333333,0.0186210797122449,0
814,36,-0.3388533801200866,0,0,21,50,0.0333333333333333,0.017448784624709,0
815,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
816,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
817,53,0.7675180914627834,0,0,21,50,0.0333333333333333,0.0199013758388033,0
818,37,-0.2737727053210943,0,0,21,50,0.0333333333333333,0.0175843776819802,0
820,41,-0.0134500061251248,0,0,21,50,0.0333333333333333,0.0181372706252398,0
821,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
822,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
823,29,-0.7944181037130331,1,1,21,50,0.0333333333333333,0.0173682373354203,0
824,24,-1.119821477707995,0,0,21,50,0.0333333333333333,0.0159003159846207,0
825,57,1.0278407906587528,1,1,21,50,0.0333333333333333,0.0215673359171325,0
827,20,-1.3801441769039644,0,0,21,50,0.0333333333333333,0.0154150774955242,0
828,34,-0.4690147297180713,0,0,21,50,0.0333333333333333,0.017180699685151,0
829,72,2.0040509126436383,0,0,21,50,0.0333333333333333,0.0230478128384419,0
830,46,0.3119533678698369,0,0,21,50,0.0333333333333333,0.0188526610745921,0
834,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
837,43,0.1167113434728598,1,1,21,50,0.0333333333333333,0.0193553643579624,0
839,39,-0.1436113557231096,0,1,21,50,0.0333333333333333,0.0084759649716217,0
840,51,0.6373567418647987,0,0,21,50,0.0333333333333333,0.0195959861751869,0
841,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
842,41,-0.0134500061251248,0,0,21,50,0.0333333333333333,0.0181372706252398,0
843,19,-1.445224851702957,1,1,21,50,0.0333333333333333,0.0160739920556123,0
844,29,-0.7944181037130331,0,0,21,50,0.0333333333333333,0.0165282184784045,0
845,39,-0.1436113557231096,0,0,21,50,0.0333333333333333,0.0178587041426305,0
846,45,0.2468726930708445,0,0,21,50,0.0333333333333333,0.0187073817146524,0
851,60,1.2230828150557298,1,0,21,50,0.0333333333333333,0.0461528152452108,0
853,31,-0.6642567541150485,0,1,21,50,0.0333333333333333,0.0079646617537348,0
855,35,-0.403934054919079,0,0,21,50,0.0333333333333333,0.0173142278849723,0
856,68,1.7437282134476688,0,0,21,50,0.0333333333333333,0.0223469390603613,0
857,41,-0.0134500061251248,1,1,21,50,0.0333333333333333,0.0190582716124626,0
858,60,1.2230828150557298,0,1,21,50,0.0333333333333333,0.0099789759564403,0
859,37,-0.2737727053210943,0,0,21,50,0.0333333333333333,0.0175843776819802,0
860,31,-0.6642567541150485,1,1,21,50,0.0333333333333333,0.0176392222430349,0
861,33,-0.5340954045170637,1,1,21,50,0.0333333333333333,0.0179143964855987,0
862,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
863,49,0.507195392266814,1,1,21,50,0.0333333333333333,0.0202744289934743,0
865,54,0.8325987662617758,0,1,21,50,0.0333333333333333,0.0095243489477402,0
866,26,-0.9896601281100104,1,0,21,50,0.0333333333333333,0.035584140148924,0
869,44,0.1817920182718521,1,0,21,50,0.0333333333333333,0.0408439076521441,0
871,48,0.4421147174678216,0,0,21,50,0.0333333333333333,0.0191465800108125,0
873,36,-0.3388533801200866,0,1,21,50,0.0333333333333333,0.0082805043852421,0
874,27,-0.924579453311018,0,0,21,50,0.0333333333333333,0.0162741597840225,0
875,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
876,18,-1.5103055265019492,0,1,21,50,0.0333333333333333,0.0071985105438915,0
877,33,-0.5340954045170637,0,1,21,50,0.0333333333333333,0.0080895328204163,0
878,54,0.8325987662617758,0,0,21,50,0.0333333333333333,0.0200558325216381,0
879,64,1.4834055142516993,1,1,21,50,0.0333333333333333,0.022765299825372,0
880,78,2.3945349614375924,0,0,21,50,0.0333333333333333,0.0241400401480719,0
881,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
883,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
884,28,-0.8594987785120255,0,0,21,50,0.0333333333333333,0.0164007013070355,0
885,46,0.3119533678698369,0,0,21,50,0.0333333333333333,0.0188526610745921,0
886,83,2.719938335432554,0,0,21,50,0.0333333333333333,0.0250891572363327,0
887,57,1.0278407906587528,0,0,21,50,0.0333333333333333,0.0205263564143338,0
888,51,0.6373567418647987,0,0,21,50,0.0333333333333333,0.0195959861751869,0
889,69,1.808808888246661,0,0,21,50,0.0333333333333333,0.0225201570346352,0
892,52,0.702437416663791,1,1,21,50,0.0333333333333333,0.0207500268200949,0
895,66,1.613566863849684,0,0,21,50,0.0333333333333333,0.0220044448401185,0
896,52,0.702437416663791,1,0,21,50,0.0333333333333333,0.04341914646262,0
897,79,2.4596156362365846,0,0,21,50,0.0333333333333333,0.024326983307525,0
898,35,-0.403934054919079,0,0,21,50,0.0333333333333333,0.0173142278849723,0
899,18,-1.5103055265019492,0,1,21,50,0.0333333333333333,0.0071985105438915,0
900,19,-1.445224851702957,0,0,21,50,0.0333333333333333,0.0152960813963604,0
901,59,1.1580021402567375,0,1,21,50,0.0333333333333333,0.0099017324726393,0
902,29,-0.7944181037130331,1,1,21,50,0.0333333333333333,0.0173682373354203,0
903,51,0.6373567418647987,0,0,21,50,0.0333333333333333,0.0195959861751869,0
905,32,-0.5991760793160561,1,1,21,50,0.0333333333333333,0.0177762817475531,0
907,44,0.1817920182718521,0,0,21,50,0.0333333333333333,0.018563211260032,0
908,29,-0.7944181037130331,0,0,21,50,0.0333333333333333,0.0165282184784045,0
909,21,-1.315063502104972,1,1,21,50,0.0333333333333333,0.0163249518971843,0
910,59,1.1580021402567375,0,1,21,50,0.0333333333333333,0.0099017324726393,0
911,35,-0.403934054919079,0,0,21,50,0.0333333333333333,0.0173142278849723,0
912,27,-0.924579453311018,0,0,21,50,0.0333333333333333,0.0162741597840225,0
913,60,1.2230828150557298,1,1,21,50,0.0333333333333333,0.0220729197459862,0
916,27,-0.924579453311018,0,1,21,50,0.0333333333333333,0.0077206500270776,0
917,46,0.3119533678698369,0,1,21,50,0.0333333333333333,0.0089500890116205,0
918,40,-0.0785306809241172,0,0,21,50,0.0333333333333333,0.0179974533854,0
920,36,-0.3388533801200866,1,1,21,50,0.0333333333333333,0.0183351521052163,0
921,55,0.8976794410607681,0,0,21,50,0.0333333333333333,0.0202114755561259,0
922,42,0.0516306686738674,1,1,21,50,0.0333333333333333,0.019206249187172,1
924,53,0.7675180914627834,0,0,21,50,0.0333333333333333,0.0199013758388033,0
926,53,0.7675180914627834,1,1,21,50,0.0333333333333333,0.0209109994503237,0
927,28,-0.8594987785120255,0,0,21,50,0.0333333333333333,0.0164007013070355,0
929,22,-1.2499828273059796,1,1,21,50,0.0333333333333333,0.0164518850481448,0
931,51,0.6373567418647987,0,0,21,50,0.0333333333333333,0.0195959861751869,0
932,54,0.8325987662617758,0,1,21,50,0.0333333333333333,0.0095243489477402,0
933,40,-0.0785306809241172,0,1,21,50,0.0333333333333333,0.0085421340706544,0
934,29,-0.7944181037130331,0,1,21,50,0.0333333333333333,0.0078417105839996,0
938,23,-1.1849021525069874,0,1,21,50,0.0333333333333333,0.0074840858060738,0
940,62,1.3532441646537146,0,0,21,50,0.0333333333333333,0.021334951832134,0
941,37,-0.2737727053210943,0,0,21,50,0.0333333333333333,0.0175843776819802,0
943,18,-1.5103055265019492,0,1,21,50,0.0333333333333333,0.0071985105438915,0
944,28,-0.8594987785120255,1,1,21,50,0.0333333333333333,0.0172342962750087,0
945,49,0.507195392266814,0,0,21,50,0.0333333333333333,0.0192952364885811,0
947,48,0.4421147174678216,0,1,21,50,0.0333333333333333,0.0090903388368459,0
948,46,0.3119533678698369,0,0,21,50,0.0333333333333333,0.0188526610745921,0
950,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
951,30,-0.7293374289140407,1,0,21,50,0.0333333333333333,0.0366923183474716,0
952,46,0.3119533678698369,1,1,21,50,0.0333333333333333,0.0198096214255977,0
954,49,0.507195392266814,0,0,21,50,0.0333333333333333,0.0192952364885811,0
955,48,0.4421147174678216,1,1,21,50,0.0333333333333333,0.0201183061657411,0
956,48,0.4421147174678216,0,0,21,50,0.0333333333333333,0.0191465800108125,0
957,65,1.5484861890506916,0,0,21,50,0.0333333333333333,0.0218351490997995,0
959,50,0.5722760670658064,0,1,21,50,0.0333333333333333,0.0092327761535051,0
961,34,-0.4690147297180713,1,1,21,50,0.0333333333333333,0.0180535744286589,0
962,60,1.2230828150557298,0,0,21,50,0.0333333333333333,0.0210078003660618,0
963,61,1.2881634898547225,0,0,21,50,0.0333333333333333,0.0211707510328718,0
964,43,0.1167113434728598,1,1,21,50,0.0333333333333333,0.0193553643579624,0
965,29,-0.7944181037130331,0,0,21,50,0.0333333333333333,0.0165282184784045,0
967,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
968,67,1.6786475386486763,1,1,21,50,0.0333333333333333,0.0232986306868154,0
969,33,-0.5340954045170637,0,0,21,50,0.0333333333333333,0.0170481923037829,0
973,18,-1.5103055265019492,1,0,21,50,0.0333333333333333,0.0334654443384442,1
976,63,1.418324839452707,0,0,21,50,0.0333333333333333,0.0215004121378838,0
977,48,0.4421147174678216,0,0,21,50,0.0333333333333333,0.0191465800108125,1
979,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
980,36,-0.3388533801200866,0,0,21,50,0.0333333333333333,0.017448784624709,0
982,18,-1.5103055265019492,0,1,21,50,0.0333333333333333,0.0071985105438915,0
983,28,-0.8594987785120255,0,0,21,50,0.0333333333333333,0.0164007013070355,0
984,37,-0.2737727053210943,0,0,21,50,0.0333333333333333,0.0175843776819802,0
985,50,0.5722760670658064,0,1,21,50,0.0333333333333333,0.0092327761535051,0
988,43,0.1167113434728598,0,0,21,50,0.0333333333333333,0.018420141410695,0
989,36,-0.3388533801200866,1,1,21,50,0.0333333333333333,0.0183351521052163,0
990,26,-0.9896601281100104,0,0,21,50,0.0333333333333333,0.0161485865707292,0
991,84,2.7850190102315464,0,0,21,50,0.0333333333333333,0.0252833548236525,0
993,21,-1.315063502104972,1,1,21,50,0.0333333333333333,0.0163249518971843,0
996,33,-0.5340954045170637,0,1,21,50,0.0333333333333333,0.0080895328204163,0
997,50,0.5722760670658064,1,1,21,50,0.0333333333333333,0.0204317506960894,0
1000,40,-0.0785306809241172,0,0,21,50,0.0333333333333333,0.0179974533854,0
1004,18,-1.5103055265019492,0,1,21,50,0.0333333333333333,0.0071985105438915,0
1007,54,0.8325987662617758,0,0,21,50,0.0333333333333333,0.0200558325216381,0
1008,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1009,40,-0.0785306809241172,1,1,21,50,0.0333333333333333,0.0189114231281594,0
1011,43,0.1167113434728598,1,0,21,50,0.0333333333333333,0.0405327005821546,0
1013,73,2.0691315874426306,0,0,21,50,0.0333333333333333,0.0232263987048236,0
1014,27,-0.924579453311018,0,1,21,50,0.0333333333333333,0.0077206500270776,0
1015,57,1.0278407906587528,1,0,21,50,0.0333333333333333,0.0451085477761201,0
1018,36,-0.3388533801200866,0,0,21,50,0.0333333333333333,0.017448784624709,0
1019,61,1.2881634898547225,0,1,21,50,0.0333333333333333,0.010056818951654,0
1020,43,0.1167113434728598,1,1,21,50,0.0333333333333333,0.0193553643579624,0
1023,59,1.1580021402567375,0,0,21,50,0.0333333333333333,0.0208460905241257,1
1024,37,-0.2737727053210943,0,0,21,50,0.0333333333333333,0.0175843776819802,0
1025,64,1.4834055142516993,0,0,21,50,0.0333333333333333,0.0216671413910343,0
1026,41,-0.0134500061251248,0,0,21,50,0.0333333333333333,0.0181372706252398,0
1027,34,-0.4690147297180713,0,0,21,50,0.0333333333333333,0.017180699685151,0
1029,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
1031,37,-0.2737727053210943,0,0,21,50,0.0333333333333333,0.0175843776819802,1
1034,18,-1.5103055265019492,1,1,21,50,0.0333333333333333,0.0159499508044916,0
1037,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
1038,25,-1.0547408029090026,0,1,21,50,0.0333333333333333,0.0076014512382968,1
1039,51,0.6373567418647987,0,1,21,50,0.0333333333333333,0.0093048256617537,0
1040,53,0.7675180914627834,0,1,21,50,0.0333333333333333,0.0094506077384131,0
1041,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1045,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
1046,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
1047,51,0.6373567418647987,0,0,21,50,0.0333333333333333,0.0195959861751869,0
1048,38,-0.2086920305221019,1,1,21,50,0.0333333333333333,0.0186210797122449,0
1049,48,0.4421147174678216,0,0,21,50,0.0333333333333333,0.0191465800108125,0
1051,65,1.5484861890506916,1,1,21,50,0.0333333333333333,0.0229417224426908,1
1052,26,-0.9896601281100104,0,0,21,50,0.0333333333333333,0.0161485865707292,0
1053,32,-0.5991760793160561,1,1,21,50,0.0333333333333333,0.0177762817475531,0
1054,40,-0.0785306809241172,1,1,21,50,0.0333333333333333,0.0189114231281594,0
1056,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1058,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1059,71,1.9389702378446456,0,0,21,50,0.0333333333333333,0.0228705839675258,0
1061,34,-0.4690147297180713,1,0,21,50,0.0333333333333333,0.037834326400597,0
1062,68,1.7437282134476688,0,0,21,50,0.0333333333333333,0.0223469390603613,0
1063,58,1.0929214654577453,0,0,21,50,0.0333333333333333,0.0206856122655231,0
1064,33,-0.5340954045170637,0,0,21,50,0.0333333333333333,0.0170481923037829,1
1065,32,-0.5991760793160561,1,1,21,50,0.0333333333333333,0.0177762817475531,0
1068,51,0.6373567418647987,1,1,21,50,0.0333333333333333,0.0205902802809828,0
1069,28,-0.8594987785120255,0,0,21,50,0.0333333333333333,0.0164007013070355,0
1073,23,-1.1849021525069874,1,1,21,50,0.0333333333333333,0.0165797968149693,0
1078,19,-1.445224851702957,0,0,21,50,0.0333333333333333,0.0152960813963604,0
1079,36,-0.3388533801200866,0,0,21,50,0.0333333333333333,0.017448784624709,0
1080,42,0.0516306686738674,0,1,21,50,0.0333333333333333,0.0086760191755631,0
1081,40,-0.0785306809241172,0,0,21,50,0.0333333333333333,0.0179974533854,0
1082,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
1085,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1086,46,0.3119533678698369,1,1,21,50,0.0333333333333333,0.0198096214255977,0
1087,21,-1.315063502104972,1,0,21,50,0.0333333333333333,0.0342450251703063,0
1088,65,1.5484861890506916,1,1,21,50,0.0333333333333333,0.0229417224426908,0
1089,28,-0.8594987785120255,1,1,21,50,0.0333333333333333,0.0172342962750087,0
1092,51,0.6373567418647987,0,1,21,50,0.0333333333333333,0.0093048256617537,0
1094,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
1096,69,1.808808888246661,0,0,21,50,0.0333333333333333,0.0225201570346352,0
1098,26,-0.9896601281100104,1,1,21,50,0.0333333333333333,0.0169694782205552,0
1099,62,1.3532441646537146,0,0,21,50,0.0333333333333333,0.021334951832134,0
1100,30,-0.7293374289140407,1,1,21,50,0.0333333333333333,0.0175032100579899,0
1101,45,0.2468726930708445,1,1,21,50,0.0333333333333333,0.0196570418174301,0
1102,29,-0.7944181037130331,1,1,21,50,0.0333333333333333,0.0173682373354203,0
1103,36,-0.3388533801200866,1,1,21,50,0.0333333333333333,0.0183351521052163,1
1104,27,-0.924579453311018,1,1,21,50,0.0333333333333333,0.0171013791327451,0
1107,54,0.8325987662617758,1,1,21,50,0.0333333333333333,0.0210732073739388,0
1108,83,2.719938335432554,0,1,21,50,0.0333333333333333,0.0119307399450647,0
1109,46,0.3119533678698369,1,1,21,50,0.0333333333333333,0.0198096214255977,0
1110,35,-0.403934054919079,1,0,21,50,0.0333333333333333,0.0381252296717085,0
1112,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
1114,36,-0.3388533801200866,0,0,21,50,0.0333333333333333,0.017448784624709,0
1115,52,0.702437416663791,0,0,21,50,0.0333333333333333,0.0197480966536066,0
1117,32,-0.5991760793160561,0,0,21,50,0.0333333333333333,0.0169166980751928,0
1120,45,0.2468726930708445,0,0,21,50,0.0333333333333333,0.0187073817146524,0
1121,18,-1.5103055265019492,1,1,21,50,0.0333333333333333,0.0159499508044916,0
1122,55,0.8976794410607681,0,0,21,50,0.0333333333333333,0.0202114755561259,0
1124,39,-0.1436113557231096,0,0,21,50,0.0333333333333333,0.0178587041426305,0
1126,50,0.5722760670658064,0,0,21,50,0.0333333333333333,0.0194450356754332,0
1128,35,-0.403934054919079,1,1,21,50,0.0333333333333333,0.0181938236060337,0
1130,35,-0.403934054919079,1,0,21,50,0.0333333333333333,0.0381252296717085,0
1131,62,1.3532441646537146,1,1,21,50,0.0333333333333333,0.0224164675012153,0
1133,28,-0.8594987785120255,0,0,21,50,0.0333333333333333,0.0164007013070355,0
1135,22,-1.2499828273059796,0,0,21,50,0.0333333333333333,0.015655831898108,0
1136,55,0.8976794410607681,1,1,21,50,0.0333333333333333,0.0212366598589982,0
1137,36,-0.3388533801200866,1,1,21,50,0.0333333333333333,0.0183351521052163,0
1138,51,0.6373567418647987,1,1,21,50,0.0333333333333333,0.0205902802809828,0
1139,42,0.0516306686738674,0,0,21,50,0.0333333333333333,0.0182781639261856,0
1141,57,1.0278407906587528,0,0,21,50,0.0333333333333333,0.0205263564143338,0
1142,19,-1.445224851702957,0,1,21,50,0.0333333333333333,0.0072547434927757,0
1143,63,1.418324839452707,1,1,21,50,0.0333333333333333,0.0225902181612897,0
1144,34,-0.4690147297180713,0,0,21,50,0.0333333333333333,0.017180699685151,0
1145,34,-0.4690147297180713,0,0,21,50,0.0333333333333333,0.017180699685151,1
1148,33,-0.5340954045170637,0,1,21,50,0.0333333333333333,0.0080895328204163,0
1149,60,1.2230828150557298,0,0,21,50,0.0333333333333333,0.0210078003660618,0
1151,65,1.5484861890506916,0,0,21,50,0.0333333333333333,0.0218351490997995,0
1153,29,-0.7944181037130331,0,0,21,50,0.0333333333333333,0.0165282184784045,0
1155,52,0.702437416663791,0,0,21,50,0.0333333333333333,0.0197480966536066,0
1157,65,1.5484861890506916,0,0,21,50,0.0333333333333333,0.0218351490997995,0
1159,48,0.4421147174678216,0,0,21,50,0.0333333333333333,0.0191465800108125,0
1160,20,-1.3801441769039644,0,0,21,50,0.0333333333333333,0.0154150774955242,0
1164,57,1.0278407906587528,0,0,21,50,0.0333333333333333,0.0205263564143338,0
1165,38,-0.2086920305221019,0,0,21,50,0.0333333333333333,0.0177210148909359,0
1167,18,-1.5103055265019492,0,1,21,50,0.0333333333333333,0.0071985105438915,0
1168,45,0.2468726930708445,0,1,21,50,0.0333333333333333,0.0088807739858898,0
1169,36,-0.3388533801200866,1,1,21,50,0.0333333333333333,0.0183351521052163,0
1170,18,-1.5103055265019492,1,1,21,50,0.0333333333333333,0.0159499508044916,0
1173,49,0.507195392266814,1,1,21,50,0.0333333333333333,0.0202744289934743,0
1174,26,-0.9896601281100104,0,0,21,50,0.0333333333333333,0.0161485865707292,0
1175,37,-0.2737727053210943,0,1,21,50,0.0333333333333333,0.0083451540172923,0
1178,36,-0.3388533801200866,0,1,21,50,0.0333333333333333,0.0082805043852421,0
1179,18,-1.5103055265019492,1,1,21,50,0.0333333333333333,0.0159499508044916,0
1182,57,1.0278407906587528,0,1,21,50,0.0333333333333333,0.0097490257915469,0
1183,40,-0.0785306809241172,1,1,21,50,0.0333333333333333,0.0189114231281594,0
1184,66,1.613566863849684,0,0,21,50,0.0333333333333333,0.0220044448401185,0
1185,24,-1.119821477707995,0,0,21,50,0.0333333333333333,0.0159003159846207,0
1186,45,0.2468726930708445,0,1,21,50,0.0333333333333333,0.0088807739858898,0
1187,37,-0.2737727053210943,1,1,21,50,0.0333333333333333,0.0184775680722762,0
1188,63,1.418324839452707,0,0,21,50,0.0333333333333333,0.0215004121378838,0
1189,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1190,68,1.7437282134476688,0,0,21,50,0.0333333333333333,0.0223469390603613,0
1193,23,-1.1849021525069874,1,0,21,50,0.0333333333333333,0.0347746267770762,0
1194,78,2.3945349614375924,0,0,21,50,0.0333333333333333,0.0241400401480719,0
1196,74,2.134212262241623,1,1,21,50,0.0333333333333333,0.0245915457548722,0
1197,34,-0.4690147297180713,1,0,21,50,0.0333333333333333,0.037834326400597,0
1198,31,-0.6642567541150485,1,1,21,50,0.0333333333333333,0.0176392222430349,0
1199,31,-0.6642567541150485,1,1,21,50,0.0333333333333333,0.0176392222430349,0
1200,35,-0.403934054919079,0,0,21,50,0.0333333333333333,0.0173142278849723,0
1202,39,-0.1436113557231096,1,1,21,50,0.0333333333333333,0.0187656952895007,0
1206,34,-0.4690147297180713,1,1,21,50,0.0333333333333333,0.0180535744286589,0
1207,28,-0.8594987785120255,0,0,21,50,0.0333333333333333,0.0164007013070355,0
1208,36,-0.3388533801200866,1,0,21,50,0.0333333333333333,0.0384183247096425,0
1209,63,1.418324839452707,0,0,21,50,0.0333333333333333,0.0215004121378838,0
1212,45,0.2468726930708445,1,1,21,50,0.0333333333333333,0.0196570418174301,0
1216,39,-0.1436113557231096,0,0,21,50,0.0333333333333333,0.0178587041426305,0
1217,52,0.702437416663791,0,0,21,50,0.0333333333333333,0.0197480966536066,0
1218,42,0.0516306686738674,0,0,21,50,0.0333333333333333,0.0182781639261856,0
1219,62,1.3532441646537146,0,1,21,50,0.0333333333333333,0.0101352660631069,0
1220,35,-0.403934054919079,1,1,21,50,0.0333333333333333,0.0181938236060337,0
1221,43,0.1167113434728598,0,0,21,50,0.0333333333333333,0.018420141410695,0
1224,49,0.507195392266814,1,1,21,50,0.0333333333333333,0.0202744289934743,0
1225,42,0.0516306686738674,0,1,21,50,0.0333333333333333,0.0086760191755631,0
1226,81,2.589776985834569,0,0,21,50,0.0333333333333333,0.0247051686135886,0
1231,81,2.589776985834569,0,0,21,50,0.0333333333333333,0.0247051686135886,0
1234,29,-0.7944181037130331,1,1,21,50,0.0333333333333333,0.0173682373354203,0
1235,35,-0.403934054919079,0,0,21,50,0.0333333333333333,0.0173142278849723,0
1238,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1242,35,-0.403934054919079,0,0,21,50,0.0333333333333333,0.0173142278849723,0
1243,51,0.6373567418647987,0,0,21,50,0.0333333333333333,0.0195959861751869,0
1244,19,-1.445224851702957,0,1,21,50,0.0333333333333333,0.0072547434927757,0
1247,18,-1.5103055265019492,1,1,21,50,0.0333333333333333,0.0159499508044916,0
1252,52,0.702437416663791,0,0,21,50,0.0333333333333333,0.0197480966536066,0
1253,25,-1.0547408029090026,0,0,21,50,0.0333333333333333,0.0160239743817633,0
1254,28,-0.8594987785120255,1,1,21,50,0.0333333333333333,0.0172342962750087,0
1255,42,0.0516306686738674,0,0,21,50,0.0333333333333333,0.0182781639261856,0
1256,48,0.4421147174678216,0,0,21,50,0.0333333333333333,0.0191465800108125,0
1258,37,-0.2737727053210943,0,1,21,50,0.0333333333333333,0.0083451540172923,0
1259,85,2.8500996850305387,0,0,21,50,0.0333333333333333,0.0254790358304555,0
1262,25,-1.0547408029090026,0,0,21,50,0.0333333333333333,0.0160239743817633,0
1263,46,0.3119533678698369,0,0,21,50,0.0333333333333333,0.0188526610745921,0
1269,54,0.8325987662617758,0,0,21,50,0.0333333333333333,0.0200558325216381,0
1271,43,0.1167113434728598,0,0,21,50,0.0333333333333333,0.018420141410695,0
1272,41,-0.0134500061251248,1,1,21,50,0.0333333333333333,0.0190582716124626,0
1273,36,-0.3388533801200866,1,1,21,50,0.0333333333333333,0.0183351521052163,0
1275,52,0.702437416663791,1,1,21,50,0.0333333333333333,0.0207500268200949,0
1278,49,0.507195392266814,1,0,21,50,0.0333333333333333,0.0424353468958489,0
1279,30,-0.7293374289140407,0,0,21,50,0.0333333333333333,0.0166567186903676,0
1281,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1282,33,-0.5340954045170637,0,0,21,50,0.0333333333333333,0.0170481923037829,0
1283,40,-0.0785306809241172,1,1,21,50,0.0333333333333333,0.0189114231281594,0
1284,42,0.0516306686738674,1,1,21,50,0.0333333333333333,0.019206249187172,0
1285,46,0.3119533678698369,0,1,21,50,0.0333333333333333,0.0089500890116205,0
1287,45,0.2468726930708445,0,0,21,50,0.0333333333333333,0.0187073817146524,0
1288,18,-1.5103055265019492,0,0,21,50,0.0333333333333333,0.0151779967849651,0
1292,22,-1.2499828273059796,0,0,21,50,0.0333333333333333,0.015655831898108,0
1293,39,-0.1436113557231096,0,0,21,50,0.0333333333333333,0.0178587041426305,0
1294,21,-1.315063502104972,1,1,21,50,0.0333333333333333,0.0163249518971843,0
1295,41,-0.0134500061251248,0,0,21,50,0.0333333333333333,0.0181372706252398,0
